,file,type,cbo,wmc,RM_WMC,dit,rfc,lcom,RM_LCOM5,tcc,lcc,totalMethodsQty,RM_NMD,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,RM_NAD,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,RM_LOC,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,sample_id_x,RM_NADC,RM_ATFD,[NOM] > 15|[NOF] > 15,[NOM] + [NOF] > 20,[CLOC] > 750|[NOM] + [NOF] > 20,([ATFD] > 2) & ([WMC] ≥ 47) & ([TCC] < 0.33),([WMC] ≥ 47) & ([TCC] < 0.3) & ([ATFD] > 5),"[LCOM] ≥ 0,725 & [WMC] ≥ 34 & [NOF] ≥ 8 & [NOM] ≥ 14",[CLOC] > 100|[VG] > 20,([NOM] > 20)|([NOF] > 9)|([CLOC] > 750),ALL,ANY,MAJOR VOTES,parts,label
1917,4734680,class,7,6,6,1,15,2,0.6667,1.0,1.0,4,3,2,1,2,0,1,2,0,0,0,4,4,1,0,4,0,0,1,0,5,38,32,0,0,0,2,0,3,0,5,0,5,2,0,0,0,31,0,1,4734680,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1918,8568928,class,3,2,2,3,5,0,0.0,-1.0,-1.0,1,1,1,0,0,0,1,1,0,0,0,2,2,2,0,0,0,2,2,0,2,83,10,2,0,0,1,0,2,0,4,1,4,1,0,2,0,23,8,0,8568928,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
1919,4827886,class,8,6,6,2,3,0,0.4,0.6666667,0.6666667,6,5,0,5,0,1,0,6,0,0,0,1,1,0,0,1,0,0,1,0,0,23,20,3,0,0,0,0,1,0,1,1,1,0,0,0,0,33,1,0,4827886,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1920,5575053,class,0,6,6,1,0,9,0.8,0.2,0.2,6,0,0,6,0,0,0,6,0,0,0,3,3,0,0,3,0,0,0,0,0,23,18,3,0,0,0,0,0,0,3,0,3,0,0,0,0,10,1,0,5575053,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1921,7619076,class,18,5,5,1,15,6,1.25,0.2,0.3,5,3,0,5,0,0,0,5,0,0,0,2,2,0,0,2,0,0,1,0,0,31,27,3,0,0,0,0,3,0,9,0,9,0,0,0,0,32,4,0,7619076,0,2,0,0,0,0,0,0,0,0,0,0,0,test,0
1922,6016987,class,12,9,6,2,29,6,0.0,0.0,0.0,4,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,59,57,2,2,2,0,0,15,6,13,2,11,3,1,0,0,51,1,0,6016987,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1923,3791832,class,19,64,63,3,24,499,0.9099,0.3295626,0.5045249,54,40,0,52,2,0,0,52,0,0,0,9,9,0,0,6,0,3,0,0,1,242,197,51,1,4,1,2,8,8,21,5,13,2,0,1,0,87,1,0,3791832,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1924,5573352,class,5,2,2,2,0,1,0.0,0.0,0.0,2,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,5573352,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1925,6013107,class,4,2,2,2,2,1,2.0,0.0,0.0,2,1,0,1,0,0,1,2,0,0,0,1,1,1,0,1,0,0,1,0,0,9,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,19,8,0,6013107,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1926,8207672,class,12,16,16,2,13,55,0.0,0.0,0.0,11,10,0,8,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,11,0,0,0,0,1,0,1,0,1,1,1,0,0,71,17,0,8207672,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1927,4731830,class,2,13,12,1,24,1,0.0,-1.0,-1.0,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,54,52,0,1,5,1,0,12,9,6,4,4,2,0,0,0,42,1,3,4731830,0,6,0,0,0,0,0,0,0,0,0,0,0,train,0
1928,6372633,class,9,8,8,2,20,0,0.3333,1.0,1.0,4,3,0,4,0,0,0,4,0,0,0,2,2,0,0,2,0,0,0,0,0,44,40,3,0,0,1,0,0,0,6,0,6,1,0,0,0,49,1,0,6372633,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1929,4600418,class,11,3,2,2,2,1,0.0,0.0,0.0,2,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,1,0,0,0,0,1,0,1,0,0,0,0,23,1,0,4600418,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1930,5270720,class,5,4,4,1,3,0,0.6667,1.0,1.0,3,1,0,3,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,18,13,0,0,0,0,0,1,0,4,1,3,1,0,0,0,22,1,0,5270720,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1931,6171226,class,2,1,1,1,5,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,2,2,2,0,2,0,0,2,0,0,12,8,1,0,0,0,0,5,0,3,1,3,0,0,0,0,24,1,0,6171226,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1932,7952037,class,17,234,244,2,82,679,1.0217,0.19163764,0.3205575,47,42,0,42,5,0,0,42,0,0,0,7,7,0,0,7,0,0,0,0,0,790,781,63,16,58,0,1,75,39,60,0,39,4,0,0,0,173,9,2,7952037,0,13,1,1,1,1,1,1,1,1,1,1,1,train,0
1933,8934270,interface,5,4,4,1,0,6,0.0,0.0,0.0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,8934270,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1934,7777749,class,15,12,11,2,16,24,0.8571,0.06666667,0.06666667,8,8,0,6,2,0,0,6,0,0,0,3,3,1,0,3,0,0,3,0,0,92,87,7,2,1,0,0,4,1,10,0,10,2,4,0,0,43,1,2,7777749,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1935,7787478,class,5,8,8,2,10,21,0.0,0.0,0.0,7,5,0,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0,0,0,0,0,6,1,0,0,0,1,0,0,0,27,1,0,7787478,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1936,8793481,class,6,11,11,2,12,1,0.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42,0,0,0,0,0,0,8,7,0,4,1,0,0,0,20,10,0,8793481,0,3,0,0,0,0,0,0,0,0,0,0,0,train,0
1937,7563593,class,7,2,2,1,3,0,2.0,1.0,1.0,2,1,0,1,0,0,1,2,0,0,0,2,2,0,0,2,0,0,2,0,0,12,8,1,0,0,0,0,1,0,3,0,3,0,0,0,0,12,10,0,7563593,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
1938,6629910,class,4,29,29,2,4,0,1.5,1.0,1.0,3,3,0,3,0,0,0,3,0,0,0,19,19,0,0,19,0,0,0,0,2,106,85,0,0,1,2,0,24,4,46,0,22,3,0,0,0,58,2,0,6629910,1,17,1,1,1,0,0,1,1,1,0,1,1,train,0
1939,7988090,class,23,20,17,2,38,28,1.0,0.0,0.0,8,8,0,2,0,6,0,8,0,0,0,3,3,0,0,3,0,0,0,0,0,97,92,6,0,5,0,10,6,2,25,0,28,3,0,0,3,94,1,0,7988090,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1940,7619908,class,1,3,3,1,3,3,0.0,0.0,0.0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,7619908,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1941,5437491,class,4,3,3,1,0,3,0.0,0.0,0.0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,5437491,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1942,4556869,class,14,7,9,3,19,1,0.0,0.0,0.0,2,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66,56,0,0,2,3,0,3,0,3,1,3,4,1,1,0,43,0,0,4556869,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1943,7934496,class,2,2,2,2,2,1,1.0,0.0,0.0,2,0,0,2,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,11,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,53,1,0,7934496,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1944,6893864,class,8,15,14,1,26,4,1.0625,0.5,1.0,5,3,0,4,1,0,0,4,0,0,0,8,8,5,5,3,0,0,5,0,0,85,75,4,2,6,4,0,9,4,18,3,15,3,0,0,0,86,1,0,6893864,0,0,0,0,0,0,0,1,0,0,0,1,0,train,0
1945,5545552,class,4,6,7,2,14,1,0.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,0,1,2,0,0,0,1,2,0,1,3,0,0,0,30,10,0,5545552,0,3,0,0,0,0,0,0,0,0,0,0,0,train,0
1946,7113247,class,2,4,4,1,1,0,1.5,1.0,1.0,3,2,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,15,12,2,0,1,0,0,2,0,1,1,1,1,0,0,0,27,25,0,7113247,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1947,7010604,class,11,9,9,1,12,10,1.0909,0.0,0.0,5,4,0,2,0,0,3,5,0,0,0,19,22,18,0,18,0,1,18,0,0,57,33,1,0,1,0,0,55,7,19,3,20,1,0,3,0,131,1,0,7010604,0,0,1,1,1,0,0,1,0,1,0,1,0,test,0
1948,8944650,class,9,8,7,1,12,0,0.25,0.6,0.6,5,4,0,5,0,0,0,5,0,0,0,1,1,0,0,1,0,0,1,0,0,23,20,3,1,0,0,0,0,1,1,0,1,1,0,0,0,24,1,0,8944650,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1949,7135236,class,11,8,8,2,7,0,0.25,1.0,1.0,2,1,0,0,0,1,1,2,0,0,0,4,4,0,0,4,0,0,3,0,0,23,17,2,0,4,0,1,0,0,4,0,4,2,0,0,1,33,16,0,7135236,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1950,5354848,class,12,17,17,1,0,91,0.9375,0.06666667,0.06666667,15,2,0,15,0,0,0,15,0,0,0,8,8,0,0,0,8,0,0,0,0,63,53,9,0,2,0,0,11,0,8,0,8,1,0,0,0,75,1,0,5354848,0,0,0,1,1,0,0,1,0,0,0,1,0,train,0
1951,5434262,interface,5,3,3,2,0,3,0.0,0.0,0.0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,1,0,5434262,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1952,5246779,class,5,1,7,2,2,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,1,0,0,0,0,0,0,2,0,2,0,1,0,0,15,1,0,5246779,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1953,3813750,class,20,19,19,1,29,25,0.7385,0.35897437,0.7051282,14,10,0,13,1,0,0,13,0,0,0,5,5,0,0,5,0,0,4,0,0,89,82,10,0,2,2,0,2,2,17,0,17,1,0,0,0,135,1,0,3813750,0,0,0,0,0,0,0,1,0,0,0,1,0,test,0
1954,4864235,class,2,2,2,2,1,1,0.0,0.0,0.0,2,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0,4864235,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1955,4108183,class,12,44,41,2,43,459,1.0,0.0,0.0,31,31,1,17,14,0,0,17,0,15,0,13,13,12,2,4,0,7,13,0,2,152,120,27,0,1,0,3,1,18,21,19,21,1,0,1,1,76,1,0,4108183,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1956,5845628,class,3,24,24,1,23,21,0.3333,0.5,0.5,22,21,2,21,1,0,0,21,0,0,0,1,1,0,0,0,0,1,1,0,13,91,88,21,0,0,0,2,44,12,8,23,8,1,0,0,0,35,1,0,5845628,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1957,9421857,class,1,2,2,5,0,1,2.0,0.0,0.0,2,0,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,0,9,6,0,0,0,0,0,1,1,1,0,1,0,0,0,0,16,1,0,9421857,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1958,6066851,class,1,2,2,1,0,0,2.0,1.0,1.0,2,0,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,9,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,6066851,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1959,5692616,class,6,2,2,2,0,1,0.0,0.0,0.0,2,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,5692616,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1960,6189879,class,1,7,7,2,0,21,0.0,0.0,0.0,7,6,0,6,0,1,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,6189879,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1961,8011549,class,1,8,8,2,6,0,0.0,1.0,1.0,4,4,0,4,0,0,0,4,0,0,0,1,1,1,0,1,0,0,1,0,0,19,16,8,0,4,0,0,1,0,1,4,1,1,0,0,0,25,1,0,8011549,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1962,6706164,class,9,6,6,1,7,6,0.0,0.0,0.0,4,3,2,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,3,2,0,0,0,2,0,4,1,4,2,1,0,0,26,17,0,6706164,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1963,7035620,class,3,3,3,1,2,0,2.0,0.0,0.0,2,1,1,2,0,0,0,2,0,0,0,1,1,1,0,1,0,0,1,0,1,10,7,2,0,1,0,1,0,0,2,0,2,0,0,0,0,13,9,0,7035620,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1964,5994992,class,9,8,8,1,19,1,0.0,-1.0,-1.0,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,49,47,0,1,4,1,1,9,2,16,1,12,2,0,0,0,49,1,0,5994992,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1965,8443917,class,4,4,2,2,10,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,2,1,0,0,1,1,6,1,4,2,0,0,0,49,1,0,8443917,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1966,7195480,class,3,3,3,1,12,0,1.5,0.0,0.0,3,3,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,20,17,3,0,0,0,0,0,0,3,0,2,0,0,0,0,50,9,0,7195480,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1967,8575709,class,6,11,10,1,13,0,1.0238,0.71428573,0.71428573,7,7,0,6,0,1,0,7,0,0,0,7,7,4,6,1,0,0,7,0,0,43,34,5,1,2,0,0,2,2,12,0,12,1,0,0,0,108,1,0,8575709,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1968,7147207,class,1,6,6,1,0,9,0.8,0.2,0.2,6,0,0,6,0,0,0,6,0,0,0,3,3,0,0,3,0,0,0,0,0,23,18,3,0,0,0,0,0,0,3,0,3,0,0,0,0,11,1,0,7147207,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1969,6211782,class,6,1,1,1,8,0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,23,0,0,6211782,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1970,7124150,class,13,1,1,2,8,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,0,0,2,9,0,0,1,0,0,0,0,0,19,1,0,7124150,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1971,5670492,class,9,1,1,2,2,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,16,1,0,5670492,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1972,4272508,class,12,8,8,1,32,1,1.0,0.0,0.0,2,2,2,2,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,4,69,66,0,2,1,1,1,21,1,25,2,18,3,0,0,0,90,1,0,4272508,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1973,7648196,class,6,4,4,1,3,0,0.5,1.0,1.0,3,1,0,3,0,0,0,3,0,0,0,2,2,0,0,2,0,0,1,0,0,20,16,1,0,0,1,0,1,0,2,0,2,1,0,0,0,54,1,0,7648196,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1974,4703627,class,7,4,4,2,8,0,0.6667,1.0,1.0,4,1,0,3,0,1,0,4,0,0,0,1,1,0,0,1,0,0,1,0,0,19,16,1,0,0,0,0,1,0,3,0,3,0,0,0,0,32,1,0,4703627,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1975,4168008,class,10,16,18,2,23,0,0.8333,-1.0,-1.0,3,3,0,1,2,0,0,1,0,0,0,6,6,0,0,6,0,0,0,0,0,114,106,3,2,3,3,0,30,3,21,7,21,4,1,0,0,84,1,5,4168008,0,0,0,0,0,0,0,0,1,0,0,1,1,train,0
1976,5474154,class,2,2,2,1,1,0,2.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,9,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,9,0,5474154,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1977,4285731,class,12,8,8,3,8,9,0.8,0.1,0.1,6,6,3,4,1,1,0,5,1,0,0,1,1,0,0,1,0,0,0,0,0,65,27,4,0,0,0,1,0,0,5,0,2,2,0,2,0,18,1024,0,4285731,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1978,8295012,class,10,3,3,1,8,1,0.0,-1.0,-1.0,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,2,0,0,1,0,0,0,1,0,1,1,0,0,0,30,8,0,8295012,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1979,4536889,class,8,2,2,1,1,0,0.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,9,6,1,0,0,0,0,2,0,1,0,1,0,0,0,0,18,1,0,4536889,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1980,9383985,class,8,10,10,2,11,21,1.1667,0.0,0.0,7,7,1,5,0,2,0,7,0,0,0,1,1,1,0,1,0,0,0,0,0,43,40,5,0,1,0,2,5,1,5,0,5,1,0,0,0,44,1,0,9383985,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1981,4714464,interface,0,6,6,1,0,15,0.0,0.0,0.0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,4714464,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1982,8702985,class,9,30,28,2,33,21,0.0,0.0,0.0,7,6,1,5,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,121,119,7,3,7,1,4,34,19,30,6,28,3,0,0,0,53,1,0,8702985,0,0,0,0,0,0,0,0,1,0,0,1,1,train,0
1983,3819835,class,10,12,12,2,11,12,1.1429,0.16666667,0.16666667,8,4,0,4,4,0,0,4,0,0,1,3,3,0,0,3,0,0,0,0,0,42,37,3,0,1,1,1,1,0,3,0,3,4,0,0,0,35,1,1,3819835,0,6,0,0,0,0,0,0,0,0,0,0,0,train,0
1984,7686456,class,2,6,5,1,4,0,0.5,0.6666667,1.0,3,1,0,3,0,0,0,3,0,0,0,2,2,0,0,2,0,0,2,0,0,19,15,3,1,1,0,0,0,0,2,0,2,2,0,0,0,10,1,0,7686456,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1985,4413114,class,1,4,4,1,0,2,0.6667,0.33333334,0.33333334,4,0,0,4,0,0,0,4,0,0,0,2,2,0,0,2,0,0,0,0,0,16,12,2,0,0,0,0,1,0,2,0,2,0,0,0,0,9,1,0,4413114,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1986,3702984,class,8,143,140,1,81,593,0.9902,0.0,0.0,35,35,35,2,33,0,0,2,0,0,0,12,12,12,0,12,0,0,12,0,78,588,574,40,8,68,2,67,2,189,179,106,76,3,0,0,0,108,1,0,3702984,0,0,1,1,1,0,0,1,1,1,0,1,1,train,1
1987,7139136,class,14,36,36,1,28,75,0.9103,0.14545454,0.5090909,14,6,4,11,3,0,0,11,0,0,0,6,6,0,0,6,0,0,6,0,21,172,164,7,1,1,4,0,23,17,30,19,22,4,0,0,0,129,1,0,7139136,0,0,0,0,0,0,0,1,1,0,0,1,1,train,0
1988,8733390,class,7,16,16,2,12,66,0.0,0.0,0.0,12,8,6,11,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,49,47,9,0,1,0,0,1,1,3,0,3,1,0,0,0,96,1,0,8733390,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1989,5200864,class,5,17,17,1,3,118,0.9375,0.066176474,0.0882353,17,1,0,17,0,0,0,17,0,0,0,9,9,0,0,9,0,0,3,0,0,64,53,10,0,0,0,0,2,0,9,1,9,0,0,0,0,70,1,0,5200864,0,0,1,1,1,0,0,1,0,0,0,1,0,train,0
1990,7042338,class,5,11,11,1,11,3,1.0,0.0,0.0,3,1,1,2,1,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,32,29,3,1,0,0,0,1,2,6,1,5,3,0,0,0,20,0,0,7042338,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1991,5115119,class,6,2,2,2,5,0,2.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,5,5,1,0,5,0,0,1,0,0,22,15,1,0,0,0,0,1,1,6,1,6,0,0,0,0,30,12,0,5115119,0,5,0,0,0,0,0,0,0,0,0,0,0,train,0
1992,4937510,class,5,4,4,2,7,0,0.0,1.0,1.0,3,1,0,2,0,0,1,3,0,0,0,1,1,0,0,1,0,0,1,0,0,18,15,1,0,0,0,0,1,0,2,0,1,1,0,0,0,27,1,0,4937510,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1993,4639163,class,3,2,2,2,1,0,2.0,1.0,1.0,2,1,0,1,0,0,1,2,0,0,0,3,3,1,0,3,0,0,3,0,0,12,7,1,0,0,0,0,0,1,3,0,3,0,0,0,0,17,9,0,4639163,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
1994,7242039,class,5,9,5,1,8,6,0.0,0.0,0.0,4,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,2,1,3,0,0,6,3,4,0,4,2,0,0,0,39,1,0,7242039,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1995,9508358,class,7,18,18,2,16,0,0.5,0.89542484,1.0,18,15,0,16,0,2,0,18,0,0,0,2,2,0,0,2,0,0,0,0,0,62,56,14,0,0,0,0,1,0,2,1,2,0,0,1,0,35,1025,0,9508358,0,0,1,0,0,0,0,1,0,0,0,1,0,train,0
1996,4415977,class,4,7,7,1,11,15,0.0,0.0,0.0,6,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,25,23,2,0,1,0,0,5,0,4,2,4,1,0,0,0,13,1,0,4415977,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1997,5040765,class,3,9,9,2,4,0,0.2857,0.53571427,0.53571427,8,4,0,7,0,1,0,8,0,0,0,1,1,0,0,1,0,0,0,0,0,31,28,6,0,1,0,0,0,0,2,1,1,1,0,0,0,16,1,0,5040765,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1998,7047050,class,11,267,264,4,128,1756,0.9821,0.06521739,0.06521739,61,59,0,24,37,0,0,24,0,0,0,14,14,0,0,14,0,0,0,0,20,1096,1021,19,10,76,7,32,79,381,305,101,232,9,3,3,0,313,1,0,7047050,0,51,1,1,1,1,1,1,1,1,1,1,1,test,1
1999,7274451,class,20,77,71,1,69,131,0.9722,0.14545454,0.27272728,19,18,0,0,8,0,11,11,0,0,2,14,14,5,0,14,0,0,8,0,1,322,306,24,6,28,7,0,58,8,53,14,48,6,0,0,0,135,1,0,7274451,0,1,1,1,1,0,0,1,1,1,0,1,1,test,1
2000,7954026,class,17,247,262,2,86,728,1.0208,0.1692877,0.21369103,49,43,0,46,2,1,0,47,0,0,0,3,3,0,0,1,2,0,1,0,0,763,753,59,29,39,0,3,75,48,68,4,51,5,1,0,0,270,9,0,7954026,0,4,1,1,1,1,0,1,1,1,0,1,1,train,0
2001,6480563,class,1,27,27,1,2,299,0.96,0.04,0.04,26,4,0,26,0,0,0,26,0,0,0,13,13,0,0,13,0,0,0,0,0,96,81,14,0,1,0,0,0,9,25,1,13,1,0,0,0,67,1,0,6480563,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
2002,6518021,class,3,2,2,2,3,1,2.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,10,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,4,0,6518021,1,2,0,0,0,0,0,0,0,0,0,0,0,train,0
2003,5368964,class,4,4,3,1,6,0,0.0,1.0,1.0,3,1,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,17,14,2,1,0,0,0,0,0,2,0,2,1,0,0,0,14,1,0,5368964,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
2004,4508554,class,8,7,5,1,13,1,0.5,-1.0,-1.0,3,3,3,1,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,4,38,35,1,2,1,1,0,4,4,8,1,7,1,0,0,0,121,1,0,4508554,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
2005,4045146,class,9,12,12,1,26,0,1.1429,0.75,0.75,8,7,0,8,0,0,0,8,0,0,0,4,4,0,0,4,0,0,4,0,0,80,74,2,0,0,5,0,0,1,7,0,5,4,0,0,0,51,1,0,4045146,0,4,0,0,0,0,0,0,0,0,0,0,0,train,0
