,embedding,name,label_x,parts,sample_id,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
1989,"[-0.10482788  0.05983937  2.3004827  ... -1.5750018  -0.40889382
  2.6873713 ]",9093538,not_lm,train,9093538,0.0,1038.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
1990,"[-1.2259578  -0.12361982  1.7436082  ... -1.8260972  -0.7473234
  1.8804116 ]",9093819,not_lm,train,9093819,0.0,112.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0
1991,"[-1.0684364  -1.3144813   2.244468   ... -2.7849004  -0.03967711
  0.26453137]",9094331,not_lm,train,9094331,1.0,182.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1992,[-1.1510739 -1.1834469  2.0116282 ... -1.9237903  1.03602    0.7312292],9097530,not_lm,train,9097530,1.0,75.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
1993,"[ 0.99404144 -0.3434894   4.3370643  ... -2.503539    1.224728
  0.5072135 ]",9097958,not_lm,train,9097958,0.0,648.0,4.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0
1994,"[-2.89522374 -1.84303361  7.46459075 ... -3.7752043   0.84531637
 -0.36358559]",9108325,not_lm,train,9108325,0.0,60.0,3.0,3.0,6.0,8.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,16.0,4.0,0.0,0.0
1995,"[-4.30623601 -1.12249275  7.73561189 ... -7.20060065  1.9132534
 -1.34840751]",9110608,not_lm,train,9110608,0.0,65.0,2.0,3.0,6.0,11.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0
1996,"[-1.7957294   0.44572943  1.806393   ... -1.5771976  -1.6267198
  1.6910794 ]",9114817,not_lm,train,9114817,0.0,1562.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0
1997,"[-5.4112963  -1.98343346  6.32208465 ... -4.46038565  1.15946026
 -0.70631091]",9115400,not_lm,train,9115400,0.0,42.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0
1998,"[-1.9708654  -0.04415408  3.9218614  ... -1.803483   -0.8183538
 -0.08001816]",9115884,not_lm,train,9115884,0.0,234.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0
1999,"[-4.1187606  -2.7471533   7.5389595  ... -6.45967    -0.58070016
  5.5906067 ]",9118161,not_lm,train,9118161,0.0,1887.0,3.0,4.0,2.0,9.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0
2000,[-6.557436  -3.502934   8.84603   ... -9.186885  -0.8600507  1.286057 ],9119349,not_lm,test,9119349,0.0,193.0,2.0,3.0,2.0,17.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0
2001,[-2.5993671 -2.0709753  6.3020086 ... -5.772297   2.5204291 -4.2810082],9121712,not_lm,train,9121712,1.0,119.0,2.0,1.0,5.0,13.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0
2002,"[-2.55852582  1.05098847  4.52558795 ... -1.52428021  2.78814952
 -1.23894154]",9122985,not_lm,test,9122985,0.0,133.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0
2003,"[-3.2928338  -2.2280195   5.59746    ... -3.2728446   0.39317378
  1.7039306 ]",9126156,not_lm,train,9126156,0.0,46.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,41.0,0.0,0.0
2004,"[ 0.13251111  1.1837637   2.116982   ... -0.3184073   0.8065745
 -1.5506731 ]",9127199,not_lm,train,9127199,0.0,151.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0
2005,[ 0.0709067  1.6941671  5.578493  ...  0.1448124  0.6146884 -1.2974296],9127614,not_lm,train,9127614,0.0,82.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2006,"[-2.7637258  -1.1502707   5.772746   ... -3.3434746   0.27866983
  1.8395357 ]",9128649,not_lm,test,9128649,0.0,435.0,1.0,2.0,3.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0
2007,[-1.0132449 -1.6121885  5.7968655 ... -5.2407823  2.8350332 -0.5978688],9129936,not_lm,test,9129936,1.0,100.0,2.0,1.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0
2008,"[-6.2011456  -2.361634    7.1821804  ... -5.860106    0.27453575
  1.2410655 ]",9131375,not_lm,train,9131375,0.0,409.0,4.0,1.0,3.0,9.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,25.0,0.0,1.0
2009,"[-0.272537    0.42128247  3.4567723  ... -0.3425533  -0.9546404
 -0.76689565]",9140119,not_lm,test,9140119,0.0,869.0,3.0,1.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
2010,"[-15.143821   -5.048092   16.962086  ... -14.225357    1.1496544
   8.608168 ]",9142325,not_lm,train,9142325,0.0,1414.0,4.0,7.0,11.0,21.0,1.0,1.0,0.0,11.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,23.0,4.0,0.0,0.0
2011,"[-2.9355536  -1.296744    3.9528682  ... -2.5080173  -0.15391001
  2.2724602 ]",9143369,not_lm,test,9143369,0.0,110.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
2012,[-3.39433   -1.5651187  7.7752047 ... -4.935213  -0.9485575  0.8115165],9147019,not_lm,train,9147019,0.0,647.0,3.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0
2013,"[-0.42963964 -0.91111821  5.75713123 ... -1.4148972   2.22313173
  0.23754451]",9156673,not_lm,train,9156673,0.0,39.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0
2014,[-1.0522345 -1.2339497  7.4558945 ... -3.6168945  1.8697239 -1.8657175],9158528,not_lm,train,9158528,0.0,561.0,4.0,1.0,8.0,10.0,0.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,1.0
2015,"[ -8.52786937  -2.39010857  -3.78363772 ... -15.37133331  -9.1974723
  13.54320262]",9159804,not_lm,train,9159804,0.0,3733.0,2.0,7.0,9.0,37.0,6.0,0.0,4.0,9.0,7.0,46.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,2.0,0.0,0.0
2016,"[-2.79493828  0.20050272  5.93184942 ... -5.80538277  1.52654038
  3.91409627]",9160221,not_lm,train,9160221,0.0,219.0,0.0,5.0,3.0,7.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,10.0,0.0,1.0
2017,"[-15.39957573  -8.29195118  18.34607239 ... -16.14640922  -2.39109442
   6.84788342]",9170572,not_lm,train,9170572,0.0,40.0,0.0,4.0,3.0,16.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0
2018,"[-0.5655124   1.385873    2.9678257  ... -0.42845482  0.2699802
 -0.5117398 ]",9172549,not_lm,train,9172549,0.0,106.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
2019,"[ -9.45735523  -6.48914001  10.5821242  ... -12.4906162   -1.29742367
   3.95327814]",9173266,not_lm,train,9173266,0.0,709.0,6.0,3.0,4.0,12.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,9.0,0.0,0.0
2020,[-12.910554  -5.545217  14.271919 ... -12.318017  -2.638687  10.526585],9173375,not_lm,test,9173375,0.0,293.0,1.0,6.0,6.0,18.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0
2021,[-3.7634172 -2.8017447  4.1191716 ... -3.1934953 -1.8647879  2.3337178],9187819,not_lm,train,9187819,0.0,371.0,1.0,2.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
2022,"[-1.2368441  -2.448061    3.5560098  ... -3.4473515  -0.71944284
  0.30432475]",9189120,not_lm,train,9189120,0.0,1385.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0
2023,[-0.608127   0.9446645  3.2971425 ... -1.091762   1.4043602 -1.5777832],9192024,not_lm,train,9192024,0.0,1671.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,1.0,1.0,1.0
2024,"[-0.6258964  -1.648226    1.6114397  ... -2.0347252   0.10624713
 -0.3181976 ]",9194605,not_lm,train,9194605,1.0,882.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
2025,"[ 0.14963372 -0.06537483  4.17797939 ... -4.77133395  0.83766732
 -2.99071497]",9197046,not_lm,train,9197046,0.0,1305.0,3.0,6.0,7.0,11.0,4.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,35.0,9.0,0.0,1.0
2026,"[ 1.6427528  -0.01249954  4.978175   ... -1.8385522   1.5640489
 -0.33097738]",9201031,not_lm,test,9201031,0.0,58.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0
2027,"[-4.26462287 -6.22815731 10.20721146 ... -6.69921567  0.44578005
  5.85855749]",9205245,not_lm,train,9205245,0.0,551.0,1.0,1.0,10.0,11.0,1.0,1.0,0.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0
2028,"[-0.22433323  0.6809247   4.308774   ... -0.64868754  1.459345
 -2.6366372 ]",9205375,not_lm,train,9205375,0.0,257.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
2029,"[-0.30609453  0.6019768   1.7611519  ... -1.9773138   2.0526447
 -0.5753432 ]",9205662,not_lm,train,9205662,0.0,865.0,3.0,1.0,2.0,4.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0
2030,[-1.7144747  0.322502   5.3858013 ... -1.3149219  1.9824044 -2.2266204],9206273,not_lm,train,9206273,0.0,322.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
2031,"[ 0.23321193 -0.63813716  3.0297685  ... -4.9985247   1.192656
  1.0867442 ]",9209481,not_lm,train,9209481,1.0,154.0,1.0,2.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0
2032,"[ 1.6232436  -0.8197895   1.2532696  ... -2.1770518   0.72280145
  2.534249  ]",9209895,not_lm,train,9209895,0.0,754.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,9.0,0.0,0.0
2033,[-5.6775913 -8.45279    6.494554  ... -9.563969  -2.9745352 10.314684 ],9213827,not_lm,train,9213827,0.0,1656.0,0.0,3.0,9.0,9.0,1.0,1.0,0.0,9.0,4.0,3.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,29.0,1.0,0.0,1.0
2034,"[-0.34064353 -1.7300372   2.9149415  ... -5.48297     1.6892546
 -1.2670403 ]",9215037,not_lm,test,9215037,1.0,52.0,1.0,2.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
2035,"[-0.42539978 -0.7580005   1.6886119  ... -0.64768624  1.8111112
 -0.20123899]",9217401,not_lm,test,9217401,0.0,399.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
2036,"[-0.88844347 -1.2964559   2.386966   ... -1.7835674  -1.4500631
  1.5532645 ]",9218768,not_lm,train,9218768,0.0,2136.0,2.0,2.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0
2037,[-1.375905  -1.7791164  1.5151367 ... -5.3224297 -2.3153975  5.044874 ],9219509,not_lm,train,9219509,0.0,1680.0,1.0,3.0,2.0,10.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,10.0,8.0,0.0,0.0
2038,"[-1.2973049   0.31249845  0.4143263  ... -3.520145   -3.6935277
  1.3099186 ]",9224077,not_lm,train,9224077,0.0,909.0,2.0,2.0,2.0,9.0,2.0,1.0,2.0,2.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0
2039,"[-0.097222    0.79495066  0.564914   ... -1.3399463  -1.0848038
  1.0908349 ]",9224432,not_lm,train,9224432,0.0,244.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,1.0
2040,[-1.7115089  1.906884   0.6286395 ... -4.3639083 -1.9307454  1.2291106],9230800,not_lm,test,9230800,0.0,260.0,1.0,3.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0
2041,"[ -8.67187925   2.48165138  -4.22779255 ... -10.09534001  -6.02495054
   1.6532163 ]",9236949,not_lm,test,9236949,0.0,186.0,1.0,5.0,4.0,22.0,1.0,3.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,29.0,4.0,0.0,1.0
2042,"[ -9.6840315  -8.21639     8.344503  ... -14.459427   -6.006224
  17.931047 ]",9238213,not_lm,train,9238213,0.0,3227.0,1.0,5.0,2.0,16.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0
2043,[-2.6024652  0.3147418  1.5809102 ... -2.9512403 -0.1897544  2.922318 ],9245741,not_lm,train,9245741,0.0,1017.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0
2044,"[-2.02972747 -5.62732747  4.00593048 ... -4.82137367 -0.74056527
  6.47501334]",9247243,not_lm,train,9247243,0.0,218.0,1.0,2.0,4.0,11.0,1.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,12.0,25.0,0.0,0.0
2045,"[-1.6091273  -1.0993904   2.8906975  ... -3.0156665  -0.81764853
  2.8702402 ]",9248421,not_lm,train,9248421,0.0,266.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,1.0
2046,"[-0.5959959  -0.44388378  2.9104447  ... -2.0830412   0.14163068
  2.1483755 ]",9249537,not_lm,train,9249537,0.0,288.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,0.0,1.0
2047,[-2.9196692 -3.0684812  1.6704161 ... -3.6208081 -0.8135482  4.5677333],9249980,not_lm,train,9249980,0.0,314.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0
2048,[-2.7758894 -2.8833055  3.168096  ... -4.264939  -1.5135247  6.0558476],9251958,not_lm,train,9251958,0.0,185.0,2.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,1.0,0.0,1.0
2049,"[-2.02317991 -0.25433586 -0.3450097  ... -6.1094062  -0.42590194
 -0.61706501]",9255886,not_lm,train,9255886,0.0,393.0,8.0,1.0,9.0,15.0,0.0,8.0,4.0,9.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0,0.0,26.0,10.0,0.0,0.0
2050,"[-3.14039508 -2.46311355  1.32799539 ... -5.16814809 -1.13723648
  3.10499942]",9258251,not_lm,train,9258251,0.0,103.0,0.0,2.0,2.0,6.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0
2051,[-1.609394  -1.9985092  1.274895  ... -2.1664133 -0.7138922  3.9834702],9263532,not_lm,train,9263532,0.0,68.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
2052,"[-3.51260987 -3.52693878  3.01540884 ... -5.31495748 -1.49741742
  4.08274285]",9267168,not_lm,train,9267168,0.0,71.0,4.0,3.0,2.0,11.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,9.0,0.0,0.0
2053,"[-0.52992415 -0.761596    0.8405406  ... -6.1697793  -4.1136913
  0.17244422]",9269951,not_lm,train,9269951,0.0,1469.0,1.0,4.0,5.0,14.0,2.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,36.0,1.0,0.0,1.0
2054,"[-0.66069865 -1.0804925   2.5858846  ... -2.4658175  -0.182292
  3.6303687 ]",9278801,not_lm,train,9278801,0.0,55.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
2055,[-4.88932   -1.5002797  4.6325893 ... -9.143716  -5.972336   6.4955554],9290877,not_lm,train,9290877,0.0,628.0,1.0,6.0,1.0,16.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,34.0,1.0,0.0,1.0
2056,"[ -9.28650127   3.76343126 -13.05632038 ...  -7.63456333  -8.83048216
  -0.18803076]",9290971,not_lm,test,9290971,0.0,621.0,2.0,8.0,6.0,25.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,41.0,17.0,0.0,1.0
2057,"[-0.28444576 -0.4791915   2.45766    ... -1.9718866  -1.6757302
  1.7073293 ]",9291749,not_lm,test,9291749,0.0,3841.0,2.0,2.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,1.0,0.0,1.0
2058,"[-0.19487575 -0.16434014  2.780835   ... -1.8519747  -0.1564605
  1.7816985 ]",9292929,not_lm,train,9292929,0.0,116.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0
2059,"[ -5.6180553  -6.8243074   3.7983189 ... -12.814344   -1.3571924
  11.5316305]",9293709,not_lm,train,9293709,0.0,37.0,1.0,7.0,2.0,21.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,9.0,0.0,0.0
2060,[-2.8748953 -1.0071688  1.0949702 ... -5.3273945 -4.427018   4.893787 ],9294785,not_lm,train,9294785,0.0,115.0,0.0,3.0,2.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0
2061,"[-0.40868336 -0.15212822  2.053632   ... -4.5329895  -0.7512246
  1.8329957 ]",9295088,not_lm,train,9295088,0.0,39.0,0.0,2.0,2.0,8.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,10.0,0.0,0.0
2062,"[-0.4821933  -1.2501659   4.613316   ... -3.6010218   0.51968384
  5.2441044 ]",9296213,not_lm,train,9296213,0.0,46.0,2.0,1.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
2063,"[ 1.9364865  -0.37557977  0.34141827 ... -3.379454    2.1241117
 -2.1957102 ]",9303905,not_lm,train,9303905,0.0,1532.0,1.0,12.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,23.0,10.0,0.0,1.0
2064,"[-1.0690786  -0.71141165  1.0147296  ... -3.456934    1.8911513
 -0.16402888]",9312050,not_lm,train,9312050,0.0,74.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,10.0,0.0,0.0
2065,"[ 0.31612313 -1.4777166   1.4413118  ... -1.3896873   3.7036495
 -4.560102  ]",9312894,not_lm,train,9312894,1.0,63.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
2066,"[-3.4221234  -3.3562658   1.7586634  ... -3.8470507  -0.45982933
  4.0853024 ]",9320426,not_lm,train,9320426,0.0,160.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0
2067,"[-3.37535543 -2.84152678  2.03112164 ... -4.87548123  0.09653817
 -0.93101683]",9323339,not_lm,train,9323339,0.0,343.0,4.0,3.0,7.0,9.0,1.0,2.0,1.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,37.0,2.0,0.0,0.0
2068,"[-3.72845122 -3.43092877  3.07064464 ... -2.34795059 -1.01521645
  4.0792864 ]",9324338,not_lm,train,9324338,0.0,384.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,1.0
